customer_id,id,title,review,rating,thank_count,sku,short_description,price,list_price,rating_average,review_count,quantity_sold,name,categories
24998768.0,4048043,Hài lòng,Ok,4.0,0.0,5352269298151.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",339000.0,369000.0,4.5,24.0,311.0,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
17660394.0,4048043,Hài lòng,Ok,4.0,0.0,5352269298151.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",339000.0,369000.0,4.5,24.0,311.0,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
17313474.0,4048043,Cực kì hài lòng,Ok,5.0,0.0,5352269298151.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",339000.0,369000.0,4.5,24.0,311.0,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
16578224.0,4048043,Cực kì hài lòng,Ok,5.0,0.0,5352269298151.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",339000.0,369000.0,4.5,24.0,311.0,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
594216.0,4048043,Cực kì hài lòng,Tốt,5.0,0.0,5352269298151.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",339000.0,369000.0,4.5,24.0,311.0,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
17265373.0,4048043,Rất không hài lòng,ĐT mua 5/3/2022. Nay là 8/3/2022 đã không gọi được,1.0,0.0,5352269298151.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",339000.0,369000.0,4.5,24.0,311.0,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
21648132.0,4048043,Cực kì hài lòng,Vừa túi tiền lại âm thanh tốt,5.0,0.0,5352269298151.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",339000.0,369000.0,4.5,24.0,311.0,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
11094415.0,4048043,Cực kì hài lòng,Mới nhận hàng chưa thử,5.0,0.0,5352269298151.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",339000.0,369000.0,4.5,24.0,311.0,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
1938989.0,4048043,Cực kì hài lòng,hàng chính hãng như mô tả,5.0,0.0,5352269298151.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",339000.0,369000.0,4.5,24.0,311.0,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Điện Thoại - Máy Tính Bảng
8530313.0,4048581,Hóa đơn đỏ,"Chua nhận được hóa đơn đỏ, vui lòng gửi về email: ***",3.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
